StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form_First Click,Consent Form_Last Click,Consent Form_Page Submit,Consent Form_Click Count,Consent Form,Prolific ID_First Click,Prolific ID_Last Click,Prolific ID_Page Submit,Prolific ID_Click Count,Visualization_First Click,Visualization_Last Click,Visualization_Page Submit,Visualization_Click Count,Visualization_First Click,Visualization_Last Click,Visualization_Page Submit,Visualization_Click Count,Self Assessment_First Click,Self Assessment_Last Click,Self Assessment_Page Submit,Self Assessment_Click Count,Visual Literacy,Understanding,Complexity,Complexity - Unclear,Animation_First Click,Animation_Last Click,Animation_Page Submit,Animation_Click Count,Animation 1,Animation 2,Knowledge_First Click,Knowledge_Last Click,Knowledge_Page Submit,Knowledge_Click Count,Knowledge,Comprehension_First Click,Comprehension_Last Click,Comprehension_Page Submit,Comprehension_Click Count,Comp - Summary,Comp - Takeaway,Application_First Click,Application_Last Click,Application_Page Submit,Application_Click Count,Application,Analysis_First Click,Analysis_Last Click,Analysis_Page Submit,Analysis_Click Count,Analysis,Synthesis_First Click,Synthesis_Last Click,Synthesis_Page Submit,Synthesis_Click Count,Synthesis AR,Evaluation_First Click,Evaluation_Last Click,Evaluation_Page Submit,Evaluation_Click Count,Evaluation,Knowledge 2_First Click,Knowledge 2_Last Click,Knowledge 2_Page Submit,Knowledge 2_Click Count,Knowledge 2,Trust_First Click,Trust_Last Click,Trust_Page Submit,Trust_Click Count,Trust,Trust - Explanation,Survey-Timer_First Click,Survey-Timer_Last Click,Survey-Timer_Page Submit,Survey-Timer_Click Count,S2,S3,S3_3_TEXT,S4,S4_6_TEXT,S5,S6,S7,S7_6_TEXT,S8,S9,PROLIFIC_PID,Visualization,CONDITION
2021-08-20 20:23:37,2021-08-20 20:33:06,IP Address,72.202.139.98,100,569,True,2021-08-20 20:33:06,R_2xRZ42C2ncb14kJ,,,,,37.7006988525390625,-97.43830108642578125,anonymous,EN,10.729,10.729,12.199,1,I understand the above information and consent to taking part in this study,0,0,2.856,0,0,0,65.401,0,,,,,16.791,28.326,29.702,3,Not at all,easy,2,,3.742,7.183,10.325,2,very helpful,"no, the animation made the data easier to understand.",36.805,36.805,41.89,1,10,9.425,97.642,100.401,5,Helps with gaining a broader scope instead of just words/numbers on paper lines make it easier to grasp.,Not as highly populated states have cases going down as well as highly vaccinated states have cases going down. Southern/highly populated/not vaccinated states have cases going up.,7.766,22.796,25.625,2,5,8.559,31.834,34.163,3,"Mostly going up, except for low population states or highly vaccinated states.",19.457,67.688,71.658,18,Arkansas could reach 30 while Rhode Island could hit 15 if the rate of hospitalized people stay the same.,13.782,35.919,38.503,2,"The higher % of fully vaccinated, the more likely that state will have cases drop.",9.783,9.783,12.093,1,16,10.03,67.836,70.501,7,(Do not trust at all ) 1,"No source provided at all except at the beginning there was a published named, but I need to see the source material it was drawn from as well, even if it's not as easy to understand as a graph.",2.189,29.259,30.19,9,18-29,Male,,White,,High school diploma or equivalent,Suburban area,Strong Democratic,,Very liberal,Carefully,61202a222a23700ed108b394,scatter arrows,animated
2021-08-20 20:14:54,2021-08-20 20:37:03,IP Address,24.29.28.83,100,1328,True,2021-08-20 20:37:03,R_2PAsOIk4MckViyu,,,,,41.497802734375,-83.7266998291015625,anonymous,EN,24.462,24.462,28.747,1,I understand the above information and consent to taking part in this study,0,0,3.836,0,0,0,54.944,0,,,,,4.569,10.192,11.51,4,Somewhat familiar,hard,3,"It took me a while to get the relational aspects of the up-down and left-right. It still isn't very clear to me, but I can respect its intent. If it were just shown as the last image, I would prefer that more, because showing it gradually made me confused.",2.972,5.975,7.747,2,not helpful,"yes, the static visualization is just as clear as the animated version.",12.814,12.814,15.095,1,11,2.6,320.622,473.703,3,"It's a lot of unlabeled arrows that don't tell me much. While I can tell there's a trend of higher vaccinated populations having a drop in cases per 100,000 people, I can't tell what a lot of the arrows are.","States that have more of the population vaccinated are generally more likely to have a drop in the hospitalizations per 100,000 people.",294.846,294.846,299.751,1,4,11.449,134.906,153.852,2,"In less vaccinated populations, hospitalizations have gone up. In more vaccinated populations, hospitalizations have gone down.",7.301,7.301,26.128,1,"I would expect that Arkansas continues to grow, while Rhode Island drops down to the point it was before.",2.2,53.756,114.164,3,"Heavily vaccinated populations trend far lower on the amount of hospitalizations per 100,000 people. Due to this, vaccines should be mandated for all people in the health condition and age range to be able to receive them. They may not ensure that the rates decrease all of the time (see: Rhode Island),  but there are no cases of a large increase past roughly 55% of the population fully vaccinated, which shows that the large jumps can be stopped with herd immunity.",7.804,7.804,9.488,1,7,3.013,8.231,39.248,5,4,"I don't think it'd be shown by Harvard to me if it weren't true. That being said, I don't enjoy a lot of the arrows being entirely unmarked, as those could be anything and aren't possible to verify.",2.323,22.836,24.618,9,18-29,Transgender,,"Asian,White",,Some college or associate's degree,Suburban area,Independent,,Very liberal,Very carefully,5d8d5cc4c83a770013213a84,scatter arrows,animated
2021-08-20 20:14:15,2021-08-20 20:38:08,IP Address,45.17.30.18,100,1432,True,2021-08-20 20:38:08,R_tKXs8MjuXMVkyC5,,,,,29.5800018310546875,-98.275299072265625,anonymous,EN,14.967,20.627,21.575,3,I understand the above information and consent to taking part in this study,0,0,4.727,0,11.112,76.905,77.961,5,,,,,4.686,18.101,19.051,6,Not at all,hard,5 ( Very complex),"I could not understand the arrows pointing up and down and what they were supposed to be describing. It looked like it was only describing the ""y"" axis but not the ""x"" axis.",3.574,11.058,12.209,2,not helpful,"no, the animation made the data easier to understand.",16,38.624,39.699,4,18,6.667,391.926,392.886,18,"From what I can understand from the data, it appears that the higher concentration of those vaccinated, negatively correlates to the number of hospitalizations. As the percentage of those vaccinated increases, the number of hospitalizations decrease. It also shows how in places with less people vaccinated, there are more hospitalizations due to Covid-19. With populations that have less than 50% vaccinated, it seems there are more dramatic spikes in hospitalizations (as seen with Florida, Nevada, and Missouri). Considering the vaccinations being under 50% and Florida and Nevada being areas with lots of tourism, I could see why these spikes in hospitalizations are there.","The main takeaway from this data is that there is a negative correlation between the number of those vaccinated and people who become hospitalized. The more vaccinations there are, the less hospitalizations that occur, and vise versa. It conveys how effective the vaccines can be in reducing the amount of people who develop severe symptoms when contracting the virus.",13.618,126.303,126.852,13,3,2.839,61.775,62.899,5,"It appears that areas with higher vaccination rates have an increase in hospitalizations, but not as high as those with lower vaccination rates.",3.162,101.201,102.176,6,"Considering that the number of hospitalizations is already increasing based on the data, one might assume that in the next two weeks, the hospitalizations might increase even more.",4.178,285.266,323.11,10,"Measures that could help reduce the number of Covid-19 hospitalizations across the U.S. would be, encouraging people who are not vaccinated to get vaccinated, as well as implementing the social distancing practices that were in effect during the beginning of the pandemic in the U.S.
From the data, even in areas with 40% to 50% of those vaccinated, there are huge spikes in hospitalizations. This could be due to the fact that the two main states, Florida and Nevada, are both tourist hotspots. Many Americans travel to these two states for vacation. If we could implement yet again the same practices for social distancing that we have used before, perhaps hospitalizations could decrease.
Getting more people vaccinated is a big step as well. This data shows that the higher percentage of those vaccinated, the lower the amount of hospitalizations.",2.36,17.355,18.227,4,12,3.151,94.482,95.408,5,4,"I believe there might always be bias with any set of data, even though it may not be intentional. That is why I did not rate it as a 5. Yet I still trust this data greatly, because it has already been proven to us that vaccinations greatly reduces the amount of people who are hospitalized due to the virus, and this data only further proves that.",1.952,40.203,41.051,13,18-29,Female,,White,,High school diploma or equivalent,Suburban area,Independent,,Somewhat liberal,Very carefully,61076d91b67fa43b8cc373a2,scatter arrows,animated
2021-08-20 20:23:38,2021-08-20 20:38:14,IP Address,24.170.207.33,100,875,True,2021-08-20 20:38:14,R_aXCSRThtlA0XUFX,,,,,29.613800048828125,-82.3860015869140625,anonymous,EN,23.621,23.621,24.836,1,I understand the above information and consent to taking part in this study,0,0,2.252,0,0,0,64.767,0,,,,,5.822,17.396,19.879,3,Somewhat familiar,easy,3,,2.922,7.7,10.187,2,very helpful,"no, the animation made the data easier to understand.",11.995,11.995,15.686,1,11,10.601,135.92,143.788,4,"This data visualization shows the increase or decrease of the number of hospitalized per 100,000 people for each state over the past two weeks and correlates this to the percentage of those vaccinated in the state. ","The main takeaway is that generally the states with the highest vaccination percentages are shown to have a decrease in hospitalizations. ",11.591,26.023,28.69,2,3,11.341,46.673,107.511,3,"Generally, the states with low percentages of vaccinations have increased hospitalization while the states with high percentages of vaccinations have decreased hospitalizations.",17.536,112.868,161.326,3,"For Arkansas, the hospitalization rates will most likely increase while for Rhode Island the rates will most likely decrease. ",8.72,161.269,166.8,9,"States increasing their percentage of those fully vaccinated could help reduce the number of COVID hospitalizations. Based on information from the graph, generally, states with high vaccination rates have lowered their number of hospitalizations while states with low vaccination rates have increased their number of hospitalizations. ",19.266,21.595,23.969,2,6,4.232,64.527,65.7,5,4,"I trust this visualization because the logic and data seem to make sense and follow a trend. ",2,18.441,20.555,7,18-29,Female,,Black or African American,,Some college or associate's degree,Suburban area,Strong Democratic,,Very liberal,Very carefully,611f1dcefee2a23ec6725c15,scatter arrows,animated
2021-08-20 20:12:43,2021-08-20 20:38:43,IP Address,98.222.195.182,100,1560,True,2021-08-20 20:38:43,R_BFFpWRtOcWpUCdz,,,,,41.9031982421875,-87.63829803466796875,anonymous,EN,19.215,19.215,21.223,1,I understand the above information and consent to taking part in this study,0,0,4.147,0,7.369,7.369,130.559,1,,,,,7.143,23.199,24.961,3,Familiar,very easy,2,,4.782,13.011,16.598,2,helpful,"no, the animation made the data easier to understand.",31.812,31.812,49.132,1,11,15.207,184.97,283.131,4,"That the general data trend shows states with higher vaccination rates have lower rates of hospitalizations per 100,000. While some states with higher vaccination rates have seen an increase in hospitalizations now versus 2 weeks ago, they still tend to have lower overall numbers of people hospitalized per 100,000 people. However, some states with lower vaccination rates are still seeing  downtrend in numbers of people hospitalized.",The main takeaway is that states with higher numbers of fully vaccinated people have a lower incidence of hospitalization; on the opposite end the states with lower rates of vaccinations are among the states with the highest numbers of hospitalizations.,37.432,158.038,162.405,17,3.5,3.264,40.058,165.607,2,There are 31 states with rising incidences of hospitalizations and 20 states (D.C included) with a lower incidence of hospitalizations. The margins in the states with increasing hospitalization numbers are larger than those with decreased number of hospitalizations. Therefore the trend is that number of hospitalizations if increasing nationwide,80.074,261.301,265.228,7,"The number of people hospitalized in Arkansas rose a greater amount in the last two weeks than Rhode Island; therefore it would be expected to see a larger increase in hospitalizations in Arkansas versus in Rhode Island in the next 2 weeks. Due to the high number of people fully vaccinated in Rhode Island, it would be likely to actually see a decrease in numbers of people hospitalized based on data from other states with high numbers of vaccinated people",20.563,240.776,280.217,4,"All states above ~48% fully vaccinated are seeing numbers of people hospitalized <10/100,000 per this graph. The evidence in this graph indicates that a measure to reduce hospitalizations is to increase the number of people per state that are fully vaccinated. Roughly 57% of the states with vaccination rates above ~48% are seeing a reduction in the number of hospitalizations.",2.716,15.214,17.036,3,16,11.128,35.283,80.662,6,3,I trust the visualization due to prior knowledge of these trends. However without a source cited to back these numbers it is harder to fully trust this graph specifically.,2.948,32.605,35.06,8,18-29,Female,,White,,Graduate or professional degree,Urban area,Leaning Democratic,,Moderate,Very carefully,61203e9f6316de86a4c05e51,scatter arrows,animated
2021-08-20 20:19:36,2021-08-20 20:40:24,IP Address,24.46.216.105,100,1247,True,2021-08-20 20:40:25,R_2Beub4nc1uKwY1B,,,,,40.6649932861328125,-73.952301025390625,anonymous,EN,42.784,45.351,48.212,2,I understand the above information and consent to taking part in this study,0,0,4.163,0,15.514,15.514,66.082,1,,,,,42.193,62.281,63.376,3,Not at all,somewhat hard,3,"The length of the arrows were a bit confusing, i'm still not entirely sure if I get what they mean.",8.83,22.047,23.079,2,not helpful,"yes, the static visualization is just as clear as the animated version.",5.308,79.132,82.562,2,5,3.309,167.247,171.791,7,"This tells me how many hospitalized people were reported amongst the vaccinated/ non-vaccinated, per 100,000 people.","The more vaccinated a vicinity is, the less hospitalizations. ",2.507,187.109,189.508,18,3,3.702,26.93,28.167,4,Small but still occurring.,2.339,3.483,59.209,2,The number of people could go up within in the next 2 weeks.,1.474,220.359,224.403,15,"More decreasing, or purple arrows, are on the side of the ""share of fully vaccinated"", while the increasing arrows, or red arrows, are on the other side. This means that that the faster people become vaccinated, the faster the number of COVID hospitalizations reduce. ",1.838,43.21,45.624,2,4,17.631,82.674,91.273,5,3,"Because I have never seen a graph like this before, I'd want to make sure I am getting it right before I trust it completely. ",5.536,68.66,71.999,12,18-29,Female,,Another option not listed here (please specify):,Hispanic/Latina,High school diploma or equivalent,Urban area,Leaning Democratic,,Somewhat liberal,Carefully,6112f9a5f2c8f6b1a7660af0,scatter arrows,animated
2021-08-20 20:28:25,2021-08-20 20:40:39,IP Address,174.65.3.10,100,733,True,2021-08-20 20:40:39,R_2UfGA9Pm0jK4eEV,,,,,32.725799560546875,-116.9933013916015625,anonymous,EN,7.088,7.971,8.399,2,I understand the above information and consent to taking part in this study,0,0,4.642,0,19.77,19.77,67.901,1,,,,,5.967,25.007,26.585,5,Familiar,somewhat hard,3,The numbers and explanation.,3.071,9.099,9.981,2,somewhat helpful,"no, the animation made the data easier to understand.",0.908,47.778,49.206,3,17,16.95,106.957,108.566,13,The change in Covid 19 hospitalizations in the past 2 weeks.,The main takeaway is that Covid 19 hospitalizations have decreased since 2 weeks ago.,13.782,62.722,64.897,7,50,10.532,53.173,53.593,7,It significantly decreased over the last 2 weeks due to vaccinations.,19.987,60.222,61.735,2,"Arkansa may see an increase in hospitalizations while Rhode Island may continue to see a decrease. ",23.71,117.716,136.96,7,"If there are more people in rural areas of the United States that are fully vaccinated and promote its vitality, we can see the decrease of hospitalization in areas like Arkansa and Missouri - as shown in the graph.",13.459,13.895,16.298,2,25,9.086,13.606,45.64,3,3,My rating is due to not seeing a credible source,3.487,41.948,42.545,18,30-39,Male,,Another option not listed here (please specify):,Mestizo,High school diploma or equivalent,Urban area,Strong Democratic,,Very liberal,Carefully,6108a47757de56181846a794,scatter arrows,animated
2021-08-20 20:23:17,2021-08-20 20:42:22,IP Address,173.17.252.141,100,1144,True,2021-08-20 20:42:22,R_3NCgr0lz4Z0tOle,,,,,41.6244049072265625,-93.669403076171875,anonymous,EN,21.672,21.672,23.189,1,I understand the above information and consent to taking part in this study,0,0,2.768,0,0,0,68.273,0,,,,,5.307,17.842,21.825,4,Somewhat familiar,easy,2,,2.354,11.635,12.674,4,very helpful,"no, the animation made the data easier to understand.",24.135,24.135,43.382,1,11,19.182,240.906,259.547,8,It tells me if there have been increases or decreases of hospitalizations in each state in the last two weeks and what percent of their population if fully vaccinated.,"Generally, states with a higher percentage of fully vaccinated people are having fewer people hospitalized over a two week period.",21.22,124.125,127.633,8,3,23.03,180.754,227.617,5,States with lower vaccination rates tend to have increasing hospitalization rates. States with lower vaccination rates tend to have a bigger increase in hospitalizations over the last two weeks.,42.288,42.288,80.642,1,Arkansas would likely have a big increase and Rhode Island would likely have a small increase.,14.53,134.077,152.655,3,Having a vaccination rate of over 55% would slow and/or decrease the number of hospitalizations. Many of the states over 55% show a decrease in cases over a two week period.,12.146,12.146,14.082,1,7,12.043,52.628,55.091,3,2,I'm confused by the arrows that are not clearly marked as belonging to a state.,2.885,31.711,33.058,8,30-39,Female,,White,,Some college or associate's degree,Suburban area,Strong Democratic,,Very liberal,Very carefully,61080bebac90c1d41e49bcff,scatter arrows,animated
2021-08-20 20:31:20,2021-08-20 20:44:17,IP Address,98.178.217.44,100,777,True,2021-08-20 20:44:17,R_3nOgJDWHSWG8blU,,,,,29.8874969482421875,-90.03369903564453125,anonymous,EN,58.829,58.829,59.811,1,I understand the above information and consent to taking part in this study,0,0,4.905,0,0,0,68.035,0,,,,,14.016,20.634,21.399,3,Somewhat familiar,hard,3,"The numbers. Comparing per 100,000 people to numbers like 10, 20, 25 - I'm unsure how many people were hospitalized. ",4.584,12.058,13.407,2,somewhat helpful,"yes, the static visualization is just as clear as the animated version.",56.217,56.217,60.756,1,160000,23.451,102.237,110.499,2,"The states with more vaccinated people have less hospitalizations. ","Get vaccinated. ",25.584,46.947,56.117,5,30000,54.494,54.494,69.6,1,"Less vaccinated people = more hospitalizations ",30.816,30.816,62.315,1,"Arkansas will most likely keep increasing number in hospitalizations, and Rhode Island will decrease. ",6.189,6.189,54.861,1,"Get vaccinated. The graph shows that the states with the most vaccinations have less chance of hospitalizations compared to states that have a low number of vaccinations. ",25.783,25.783,28.937,1,60000,6.103,44.309,60.433,2,4,"It's fairly easy to read and draw conclusions through. ",1.872,33.66,35.204,9,18-29,Female,,White,,Some college or associate's degree,Suburban area,Strong Democratic,,Very liberal,Carefully,6109e7359ba6081dd2d9694b,scatter arrows,animated
2021-08-20 20:26:44,2021-08-20 20:45:25,IP Address,172.118.170.154,100,1120,True,2021-08-20 20:45:25,R_1kGN0DwpJPR8U0N,,,,,34.21490478515625,-119.1761016845703125,anonymous,EN,29.387,30.744,34.753,2,I understand the above information and consent to taking part in this study,0,0,2.715,0,9.652,49.658,97.948,3,,,,,11.825,48.1,50.057,3,Somewhat familiar,easy,3,,2.585,10.488,13.926,2,helpful,"no, the animation made the data easier to understand.",38.662,63.09,70.155,2,180000,2.588,172.293,173.978,4,This data at first was all over the place but what this data shows is the number of people from each state that have been hospitalized and also the number of people in each that has decreased in the number of people hospitalized. Then this data also shows the percentage of people that have been vaccinated in each state.,The main takeaway is to show people how many people have been hospitalized and how much it decreased according to the percentage of people vaccinated. Being vaccinated means fewer people in the hospital because it won't be as serious.,19.388,66.137,74.459,2,90000,20.201,60.326,89.504,3,The trends I see are in some states people go to the hospital and then for others there are fewer people. So the trend is some are and some arent it basically goes in a zigzag according to the chart.,18.1,97.138,114.34,3,"The number may increase in both Arkansas and Rhode Island. Rhode Island seems to have an increase and it can possible that it increases by hundreds in the next 2 weeks. As well for Arkansas things don't seem to be going well and could eventually reach the millions. ",29.3,156.097,157.281,12,"According to the chart, it shows the percentages of people vaccinated and shows how in some states with most people vaccinated the fewer people are hospitalized. So according to what I've studied the more people that get vaccinated the less of a chance people will go to the hospital. That's why it's highly recommended that people get vaccinated.",9.131,9.131,39.744,1,110000,4.243,91.09,128.28,4,3,"I feel like I can trust the visualization but I feel like the data could provide more to be more specific. That's why I'm stuck in the middle its a good visualization that shows some good information but it could have more. ",1.877,45.893,47.8,10,18-29,Female,,Another option not listed here (please specify):,Hispanic,Some college or associate's degree,Rural area,Leaning Democratic,,Not sure,Carefully,611f36aba05e5a64d459a5b2,scatter arrows,animated
2021-08-20 20:26:53,2021-08-20 20:46:19,IP Address,98.43.92.245,100,1166,True,2021-08-20 20:46:19,R_2CCCzC9ACyUyp0Y,,,,,39.924102783203125,-105.06390380859375,anonymous,EN,27.894,32.941,34.927,4,I understand the above information and consent to taking part in this study,0,0,7.543,0,0,0,79.782,0,,,,,25.887,63.98,65.804,3,Not at all,somewhat easy,3,,15.989,21.729,23.633,2,somewhat helpful,"no, the animation made the data easier to understand.",29.855,34.193,38.374,2,11,19.483,153.506,163.369,12,States with more fully vaccinated people have decreasing numbers of hospitalized people due to covid. Or if those higher vaccinated states do have an increase it is not as much of an increase as states with lower vaccination rates.,The more people that are vaccinated in a state the fewer hospitalizations there are.,18.342,54.837,59.613,3,3,19.901,19.901,29.544,1,Overall hospitalizations are increasing.,41.943,41.943,161.944,1,"The number of hospitalized people in Arkansas will most likely increase to over 20 people per 100,000. Rhode Island has a better chance of decreasing the number of hospitalized people in the next two weeks.",10.572,271.996,288.842,17,"More people becoming fully vaccinated could help reduce the number of COVID hospitalizations in the US. 
This graph shows that states with higher percentages of fully vaccinated people either have fewer hospitalizations over the past two weeks or if they had increases in hospitalizations it increased at a significantly slower pace than the states with low vaccination rates.",29.563,29.563,32.125,1,6,5.499,8.302,118.119,2,4,It's hard to fully trust any information I read. Depends on where the information is coming from and what financial gain that source could gain from distributing this information.,3.441,38.6,40.998,7,30-39,Female,,White,,Some college or associate's degree,Suburban area,Leaning Democratic,,Somewhat liberal,Very carefully,60fe3acc6ca4986012fd97ab,scatter arrows,animated
2021-08-20 20:31:03,2021-08-20 20:49:39,IP Address,99.73.172.253,100,1116,True,2021-08-20 20:49:39,R_r7Pcf9TRvbFgHbH,,,,,40.253204345703125,-85.67120361328125,anonymous,EN,28.8,28.8,30.546,1,I understand the above information and consent to taking part in this study,0,0,3.863,0,0,0,109.157,0,,,,,6.258,21.928,23.255,3,Very familiar,easy,3,,21.958,29.369,31.801,2,helpful,"yes, the static visualization is just as clear as the animated version.",16.485,42.678,80.32,2,11000,40.441,114.353,245.558,3,"This visualization tells me how many people were hospitalized due to Covid-19 two weeks ago compared to today in each state, as well as the percentage of vaccinated people in each state.",I would say the main takeaway is that the number of hospitalizations increased more in states with lower percentages of vaccinated people than in those with higher percentages.,25.11,67.026,78.087,4,4000,12.257,12.257,43.83,1,The trends in Covid-19 hospitalization over the last 2 weeks increased more than decreased.,12.288,12.288,30.431,1,They might increase in the next 2 weeks.,17.97,85.301,186.267,2,"Given that certain states, such as Massachusetts and Vermont, with higher percentages of vaccinated individuals started with lower numbers of hospitalizations and decreased over the last two weeks, I think a measure that could be taken is to get more people fully vaccinated in all states. ",12.642,12.642,16.328,1,7000,32.4,53.471,116.018,3,3,I only somewhat trust this visualization. It is a little confusing to see a couple of states on the chart more than once.,2.595,91.758,93.001,8,18-29,Transgender,,White,,High school diploma or equivalent,Urban area,Strong Democratic,,Very liberal,Very carefully,611164ff15e236e358ccf3a1,scatter arrows,animated
2021-08-20 20:24:22,2021-08-20 20:50:06,IP Address,65.36.3.156,100,1544,True,2021-08-20 20:50:07,R_3LhWAQers3w9tbE,,,,,32.0321044921875,-102.0897979736328125,anonymous,EN,196.545,196.545,197.74,1,I understand the above information and consent to taking part in this study,0,0,2.766,0,13.486,134.578,139.228,15,,,,,8.337,19.121,20.958,5,Somewhat familiar,easy,3,,3.422,11.376,18.376,3,very helpful,"no, the animation made the data easier to understand.",35.3,35.3,53.5,1,11,70.566,190.115,241.609,2,"This visualization tells me how the number of people hospitalized has changed over the past two weeks. It also tells me the percentage of hospitalized people that are vaccinated. ","I think the main takeaway is the places with a higher percentage of people vaccinated have fewer people hospitalized. ",9.887,71.263,71.844,2,4,16.076,17.802,67.361,2,Over the last two weeks covid hospitalization has increased more than it has decreased.,105.696,105.696,187.47,1,"Even though their hospitalization rate isn't increasing the fastest, it looks like it will still increase by at least another 100,000 for both Arkansas and Rhode Island. ",80.869,221.963,226.814,2,"According to the graph, states with more people vaccinated have lower hospitalization rates. In fact, they're rates are dropping more. From this evidence, I would say that more people would have to get vaccinated in order to reduce the number of COVID hospitalizations across the U.S. ",20.004,20.004,29.11,1,7,5.215,6.847,104.726,2,3,"My rating is a three just because I don't know the source of the graph. This is also the first time I've been informed about hospitalization rates in the United States. But from what I have learned, I would believe this graph more if it weren't for those first two objections. 
",2.333,154.995,156.957,8,18-29,Female,,Another option not listed here (please specify):,Hispanic,Some college or associate's degree,Urban area,Independent,,Somewhat liberal,Very carefully,60ff1e8ad6e8d5efb5d63422,scatter arrows,animated
2021-08-20 20:29:12,2021-08-20 20:52:00,IP Address,98.253.145.31,100,1368,True,2021-08-20 20:52:00,R_3Eg1bXtCXIcv02u,,,,,41.598297119140625,-86.70259857177734375,anonymous,EN,39.799,39.799,41.308,1,I understand the above information and consent to taking part in this study,0,0,5.709,0,14.933,75.286,77.001,6,,,,,8.205,51.992,52.747,23,Not at all,hard,5 ( Very complex),Too much information put together at once with limited explanation.,7.127,12.935,14.642,3,somewhat helpful,"no, the animation made the data easier to understand.",29.143,44.667,46.215,3,11,19.684,406.23,406.831,72,"It's comparing the number of hospitalizations per 100,000 people from two weeks ago to today for different states. Purple signifies the number has decreased, and red signifies the number has increased. ",I honestly don't know. The data seems to be all over the place.,45.052,85.636,89.171,4,3,21.446,51.101,52.711,5,The unvaccinated have higher rates of hospitalization.,81.189,194.381,195.315,7,"The number of hospitalized people in Arkansas will continue to rise, especially at 35% vaccination. Rhode Island has such a high vaccination rate (approx 61%), and maybe it will go back down?",36.544,158.058,159.207,5,"The only evidence given in the graph is the % of vaccinated, so measures that could help to reduce the number of COVID hospitalizations across the US is get more people vaccinated. Honestly the graph is not that easy to understand and figure out. There are so many arrows there that aren't even labeled; it's very confusing. And no one is going to take the time to figure it out.",19.307,33.863,36.838,4,17,7.318,29.415,70.981,7,3,"I don't trust it or not trust it. If I saw this visualization outside of this survey I probably would just glance over it because it's not easily interpreted. ",3.281,40.095,40.783,14,40-49,Female,,White,,Bachelor's degree,Rural area,Leaning Democratic,,Moderate,Very carefully,6111411b68d56b4364702e08,scatter arrows,animated
2021-08-20 20:40:14,2021-08-20 20:52:57,IP Address,98.145.187.201,100,762,True,2021-08-20 20:52:57,R_271C38iCMJJZFRX,,,,,46.73309326171875,-116.989898681640625,anonymous,EN,1.312,5.365,6.46,8,I understand the above information and consent to taking part in this study,1.328,4.578,5.073,5,0.323,62.004,62.641,19,,,,,0.266,10.973,11.657,17,Very familiar,very easy,2,,0.289,10.562,11.177,12,somewhat helpful,"yes, the static visualization is just as clear as the animated version.",0.256,15.919,16.584,18,10,0.443,132.416,133.185,67,"It tells me that there is a trend between states with a higher share of fully vaccinated individuals and lower numbers of individuals hospitalizated per 100,000 between two weeks ago and now",States with higher vaccination rates are seeing decreases in the number of people hospitalizated over the last two weeks,0.303,92.594,93.089,71,3,0.291,42.089,42.783,28,Hospitalizations are higher in less vaccinated states,0.15,143.44,144.18,99,"Arkansas and Rhode Island will likely continue to see increases in the number of people hospitalized,but Rhode Island less so because of their higher vaccination rate than Arkansas",0.265,134.17,135.151,48,"As shown by the graph, states with higher shares of vaccinations tend to see lowering numbers of hospitalizations. But for states with higher numbers of hospitalizations but higher shares of vaccination, masking requirements may need to be enacted more to protect both vaccinated and unvaccinated.",0.303,15.201,15.884,17,7,0.263,37.125,37.976,16,5 (Trust completely),I believe that the data collected was valid and analyzed correctly to show these trends.,0.472,24.596,25.508,31,18-29,Female,,White,,Bachelor's degree,Suburban area,Strong Democratic,,Very liberal,Very carefully,61099d8ef97839b60511c7a7,scatter arrows,animated
